year;month;conc_n2o;conc_co2;conc_ch4
589;6;262.1153;277.0806;647.9171
589;7;262.1153;277.0806;647.9171
589;8;262.1153;277.0806;647.9171
589;9;262.1153;277.0806;647.9171
589;10;262.1153;277.0806;647.9171
589;11;262.1153;277.0806;647.9171
589;12;262.1153;277.0806;647.9171
590;1;261.9375;277.0457;647.5972
590;2;261.9375;277.0457;647.5972
590;3;261.9375;277.0457;647.5972
590;4;261.9375;277.0457;647.5972
590;5;261.9375;277.0457;647.5972
590;6;261.9375;277.0457;647.5972
590;7;261.9375;277.0457;647.5972
590;8;261.9375;277.0457;647.5972
590;9;261.9375;277.0457;647.5972
590;10;261.9375;277.0457;647.5972
590;11;261.9375;277.0457;647.5972
590;12;261.9375;277.0457;647.5972
591;1;261.7665;277.0132;647.2693
591;2;261.7665;277.0132;647.2693
591;3;261.7665;277.0132;647.2693
591;4;261.7665;277.0132;647.2693
591;5;261.7665;277.0132;647.2693
591;6;261.7665;277.0132;647.2693
591;7;261.7665;277.0132;647.2693
591;8;261.7665;277.0132;647.2693
591;9;261.7665;277.0132;647.2693
591;10;261.7665;277.0132;647.2693
591;11;261.7665;277.0132;647.2693
591;12;261.7665;277.0132;647.2693
592;1;261.6041;276.9835;646.9334
592;2;261.6041;276.9835;646.9334
592;3;261.6041;276.9835;646.9334
592;4;261.6041;276.9835;646.9334
592;5;261.6041;276.9835;646.9334
592;6;261.6041;276.9835;646.9334
592;7;261.6041;276.9835;646.9334
592;8;261.6041;276.9835;646.9334
592;9;261.6041;276.9835;646.9334
592;10;261.6041;276.9835;646.9334
592;11;261.6041;276.9835;646.9334
592;12;261.6041;276.9835;646.9334
593;1;261.4517;276.9572;646.5895
593;2;261.4517;276.9572;646.5895
593;3;261.4517;276.9572;646.5895
593;4;261.4517;276.9572;646.5895
593;5;261.4517;276.9572;646.5895
593;6;261.4517;276.9572;646.5895
593;7;261.4517;276.9572;646.5895
593;8;261.4517;276.9572;646.5895
593;9;261.4517;276.9572;646.5895
593;10;261.4517;276.9572;646.5895
593;11;261.4517;276.9572;646.5895
593;12;261.4517;276.9572;646.5895
594;1;261.3109;276.9347;646.2374
594;2;261.3109;276.9347;646.2374
594;3;261.3109;276.9347;646.2374
594;4;261.3109;276.9347;646.2374
594;5;261.3109;276.9347;646.2374
594;6;261.3109;276.9347;646.2374
594;7;261.3109;276.9347;646.2374
594;8;261.3109;276.9347;646.2374
594;9;261.3109;276.9347;646.2374
594;10;261.3109;276.9347;646.2374
594;11;261.3109;276.9347;646.2374
594;12;261.3109;276.9347;646.2374
595;1;261.1832;276.9165;645.8772
595;2;261.1832;276.9165;645.8772
595;3;261.1832;276.9165;645.8772
595;4;261.1832;276.9165;645.8772
595;5;261.1832;276.9165;645.8772
595;6;261.1832;276.9165;645.8772
595;7;261.1832;276.9165;645.8772
595;8;261.1832;276.9165;645.8772
595;9;261.1832;276.9165;645.8772
595;10;261.1832;276.9165;645.8772
595;11;261.1832;276.9165;645.8772
595;12;261.1832;276.9165;645.8772
596;1;261.0702;276.903;645.5088
596;2;261.0702;276.903;645.5088
596;3;261.0702;276.903;645.5088
596;4;261.0702;276.903;645.5088
596;5;261.0702;276.903;645.5088
596;6;261.0702;276.903;645.5088
596;7;261.0702;276.903;645.5088
596;8;261.0702;276.903;645.5088
596;9;261.0702;276.903;645.5088
596;10;261.0702;276.903;645.5088
596;11;261.0702;276.903;645.5088
596;12;261.0702;276.903;645.5088
597;1;260.9725;276.8945;645.1321
597;2;260.9725;276.8945;645.1321
597;3;260.9725;276.8945;645.1321
597;4;260.9725;276.8945;645.1321
597;5;260.9725;276.8945;645.1321
597;6;260.9725;276.8945;645.1321
597;7;260.9725;276.8945;645.1321
597;8;260.9725;276.8945;645.1321
597;9;260.9725;276.8945;645.1321
597;10;260.9725;276.8945;645.1321
597;11;260.9725;276.8945;645.1321
597;12;260.9725;276.8945;645.1321
598;1;260.8896;276.8907;644.7477
598;2;260.8896;276.8907;644.7477
598;3;260.8896;276.8907;644.7477
598;4;260.8896;276.8907;644.7477
598;5;260.8896;276.8907;644.7477
598;6;260.8896;276.8907;644.7477
598;7;260.8896;276.8907;644.7477
598;8;260.8896;276.8907;644.7477
598;9;260.8896;276.8907;644.7477
598;10;260.8896;276.8907;644.7477
598;11;260.8896;276.8907;644.7477
598;12;260.8896;276.8907;644.7477
599;1;260.8207;276.8915;644.3562
599;2;260.8207;276.8915;644.3562
599;3;260.8207;276.8915;644.3562
599;4;260.8207;276.8915;644.3562
599;5;260.8207;276.8915;644.3562
599;6;260.8207;276.8915;644.3562
599;7;260.8207;276.8915;644.3562
599;8;260.8207;276.8915;644.3562
599;9;260.8207;276.8915;644.3562
599;10;260.8207;276.8915;644.3562
599;11;260.8207;276.8915;644.3562
599;12;260.8207;276.8915;644.3562
600;1;260.7654;276.8967;643.9587
600;2;260.7654;276.8967;643.9587
600;3;260.7654;276.8967;643.9587
600;4;260.7654;276.8967;643.9587
600;5;260.7654;276.8967;643.9587
600;6;260.7654;276.8967;643.9587
600;7;260.7654;276.8967;643.9587
600;8;260.7654;276.8967;643.9587
600;9;260.7654;276.8967;643.9587
600;10;260.7654;276.8967;643.9587
600;11;260.7654;276.8967;643.9587
600;12;260.7654;276.8967;643.9587
601;1;260.7229;276.9062;643.5562
601;2;260.7229;276.9062;643.5562
601;3;260.7229;276.9062;643.5562
601;4;260.7229;276.9062;643.5562
601;5;260.7229;276.9062;643.5562
601;6;260.7229;276.9062;643.5562
601;7;260.7229;276.9062;643.5562
601;8;260.7229;276.9062;643.5562
601;9;260.7229;276.9062;643.5562
601;10;260.7229;276.9062;643.5562
601;11;260.7229;276.9062;643.5562
601;12;260.7229;276.9062;643.5562
602;1;260.6925;276.9196;643.1494
602;2;260.6925;276.9196;643.1494
602;3;260.6925;276.9196;643.1494
602;4;260.6925;276.9196;643.1494
602;5;260.6925;276.9196;643.1494
602;6;260.6925;276.9196;643.1494
602;7;260.6925;276.9196;643.1494
602;8;260.6925;276.9196;643.1494
602;9;260.6925;276.9196;643.1494
602;10;260.6925;276.9196;643.1494
602;11;260.6925;276.9196;643.1494
602;12;260.6925;276.9196;643.1494
603;1;260.67380000000003;276.937;642.7396
603;2;260.67380000000003;276.937;642.7396
603;3;260.67380000000003;276.937;642.7396
603;4;260.67380000000003;276.937;642.7396
603;5;260.67380000000003;276.937;642.7396
603;6;260.67380000000003;276.937;642.7396
603;7;260.67380000000003;276.937;642.7396
603;8;260.67380000000003;276.937;642.7396
603;9;260.67380000000003;276.937;642.7396
603;10;260.67380000000003;276.937;642.7396
603;11;260.67380000000003;276.937;642.7396
603;12;260.67380000000003;276.937;642.7396
604;1;260.666;276.958;642.3274
604;2;260.666;276.958;642.3274
604;3;260.666;276.958;642.3274
604;4;260.666;276.958;642.3274
604;5;260.666;276.958;642.3274
604;6;260.666;276.958;642.3274
604;7;260.666;276.958;642.3274
604;8;260.666;276.958;642.3274
604;9;260.666;276.958;642.3274
604;10;260.666;276.958;642.3274
604;11;260.666;276.958;642.3274
604;12;260.666;276.958;642.3274
605;1;260.6684;276.9825;641.9139
605;2;260.6684;276.9825;641.9139
605;3;260.6684;276.9825;641.9139
605;4;260.6684;276.9825;641.9139
605;5;260.6684;276.9825;641.9139
605;6;260.6684;276.9825;641.9139
605;7;260.6684;276.9825;641.9139
605;8;260.6684;276.9825;641.9139
605;9;260.6684;276.9825;641.9139
605;10;260.6684;276.9825;641.9139
605;11;260.6684;276.9825;641.9139
605;12;260.6684;276.9825;641.9139
606;1;260.6805;277.0103;641.5001
606;2;260.6805;277.0103;641.5001
606;3;260.6805;277.0103;641.5001
606;4;260.6805;277.0103;641.5001
606;5;260.6805;277.0103;641.5001
606;6;260.6805;277.0103;641.5001
606;7;260.6805;277.0103;641.5001
606;8;260.6805;277.0103;641.5001
606;9;260.6805;277.0103;641.5001
606;10;260.6805;277.0103;641.5001
606;11;260.6805;277.0103;641.5001
606;12;260.6805;277.0103;641.5001
607;1;260.7017;277.0412;641.0869
607;2;260.7017;277.0412;641.0869
607;3;260.7017;277.0412;641.0869
607;4;260.7017;277.0412;641.0869
607;5;260.7017;277.0412;641.0869
607;6;260.7017;277.0412;641.0869
607;7;260.7017;277.0412;641.0869
607;8;260.7017;277.0412;641.0869
607;9;260.7017;277.0412;641.0869
607;10;260.7017;277.0412;641.0869
607;11;260.7017;277.0412;641.0869
607;12;260.7017;277.0412;641.0869
608;1;260.7312;277.0751;640.6751
608;2;260.7312;277.0751;640.6751
608;3;260.7312;277.0751;640.6751
608;4;260.7312;277.0751;640.6751
608;5;260.7312;277.0751;640.6751
608;6;260.7312;277.0751;640.6751
608;7;260.7312;277.0751;640.6751
608;8;260.7312;277.0751;640.6751
608;9;260.7312;277.0751;640.6751
608;10;260.7312;277.0751;640.6751
608;11;260.7312;277.0751;640.6751
608;12;260.7312;277.0751;640.6751
609;1;260.7684;277.1118;640.2659
609;2;260.7684;277.1118;640.2659
609;3;260.7684;277.1118;640.2659
609;4;260.7684;277.1118;640.2659
609;5;260.7684;277.1118;640.2659
609;6;260.7684;277.1118;640.2659
609;7;260.7684;277.1118;640.2659
609;8;260.7684;277.1118;640.2659
609;9;260.7684;277.1118;640.2659
609;10;260.7684;277.1118;640.2659
609;11;260.7684;277.1118;640.2659
609;12;260.7684;277.1118;640.2659
610;1;260.8127;277.151;639.86
610;2;260.8127;277.151;639.86
610;3;260.8127;277.151;639.86
610;4;260.8127;277.151;639.86
610;5;260.8127;277.151;639.86
610;6;260.8127;277.151;639.86
610;7;260.8127;277.151;639.86
610;8;260.8127;277.151;639.86
610;9;260.8127;277.151;639.86
610;10;260.8127;277.151;639.86
610;11;260.8127;277.151;639.86
610;12;260.8127;277.151;639.86
611;1;260.8635;277.1926;639.4584
611;2;260.8635;277.1926;639.4584
611;3;260.8635;277.1926;639.4584
611;4;260.8635;277.1926;639.4584
611;5;260.8635;277.1926;639.4584
611;6;260.8635;277.1926;639.4584
611;7;260.8635;277.1926;639.4584
611;8;260.8635;277.1926;639.4584
611;9;260.8635;277.1926;639.4584
611;10;260.8635;277.1926;639.4584
611;11;260.8635;277.1926;639.4584
611;12;260.8635;277.1926;639.4584
612;1;260.9202;277.2364;639.0622
612;2;260.9202;277.2364;639.0622
612;3;260.9202;277.2364;639.0622
612;4;260.9202;277.2364;639.0622
612;5;260.9202;277.2364;639.0622
612;6;260.9202;277.2364;639.0622
612;7;260.9202;277.2364;639.0622
612;8;260.9202;277.2364;639.0622
612;9;260.9202;277.2364;639.0622
612;10;260.9202;277.2364;639.0622
612;11;260.9202;277.2364;639.0622
612;12;260.9202;277.2364;639.0622
613;1;260.982;277.2823;638.6722
613;2;260.982;277.2823;638.6722
613;3;260.982;277.2823;638.6722
613;4;260.982;277.2823;638.6722
613;5;260.982;277.2823;638.6722
613;6;260.982;277.2823;638.6722
613;7;260.982;277.2823;638.6722
613;8;260.982;277.2823;638.6722
613;9;260.982;277.2823;638.6722
613;10;260.982;277.2823;638.6722
613;11;260.982;277.2823;638.6722
613;12;260.982;277.2823;638.6722
614;1;261.0483;277.33;638.2893
614;2;261.0483;277.33;638.2893
614;3;261.0483;277.33;638.2893
614;4;261.0483;277.33;638.2893
614;5;261.0483;277.33;638.2893
614;6;261.0483;277.33;638.2893
614;7;261.0483;277.33;638.2893
614;8;261.0483;277.33;638.2893
614;9;261.0483;277.33;638.2893
614;10;261.0483;277.33;638.2893
614;11;261.0483;277.33;638.2893
614;12;261.0483;277.33;638.2893
615;1;261.1186;277.3794;637.9146
615;2;261.1186;277.3794;637.9146
615;3;261.1186;277.3794;637.9146
615;4;261.1186;277.3794;637.9146
615;5;261.1186;277.3794;637.9146
615;6;261.1186;277.3794;637.9146
615;7;261.1186;277.3794;637.9146
615;8;261.1186;277.3794;637.9146
615;9;261.1186;277.3794;637.9146
615;10;261.1186;277.3794;637.9146
615;11;261.1186;277.3794;637.9146
615;12;261.1186;277.3794;637.9146
616;1;261.1922;277.4302;637.5488
616;2;261.1922;277.4302;637.5488
616;3;261.1922;277.4302;637.5488
616;4;261.1922;277.4302;637.5488
616;5;261.1922;277.4302;637.5488
616;6;261.1922;277.4302;637.5488
616;7;261.1922;277.4302;637.5488
616;8;261.1922;277.4302;637.5488
616;9;261.1922;277.4302;637.5488
616;10;261.1922;277.4302;637.5488
616;11;261.1922;277.4302;637.5488
616;12;261.1922;277.4302;637.5488
617;1;261.2683;277.4824;637.1931
617;2;261.2683;277.4824;637.1931
617;3;261.2683;277.4824;637.1931
617;4;261.2683;277.4824;637.1931
617;5;261.2683;277.4824;637.1931
617;6;261.2683;277.4824;637.1931
617;7;261.2683;277.4824;637.1931
617;8;261.2683;277.4824;637.1931
617;9;261.2683;277.4824;637.1931
617;10;261.2683;277.4824;637.1931
617;11;261.2683;277.4824;637.1931
617;12;261.2683;277.4824;637.1931
618;1;261.3465;277.5357;636.8483
618;2;261.3465;277.5357;636.8483
618;3;261.3465;277.5357;636.8483
618;4;261.3465;277.5357;636.8483
618;5;261.3465;277.5357;636.8483
618;6;261.3465;277.5357;636.8483
618;7;261.3465;277.5357;636.8483
618;8;261.3465;277.5357;636.8483
618;9;261.3465;277.5357;636.8483
618;10;261.3465;277.5357;636.8483
618;11;261.3465;277.5357;636.8483
618;12;261.3465;277.5357;636.8483
619;1;261.4261;277.5899;636.5154
619;2;261.4261;277.5899;636.5154
619;3;261.4261;277.5899;636.5154
619;4;261.4261;277.5899;636.5154
619;5;261.4261;277.5899;636.5154
619;6;261.4261;277.5899;636.5154
619;7;261.4261;277.5899;636.5154
619;8;261.4261;277.5899;636.5154
619;9;261.4261;277.5899;636.5154
619;10;261.4261;277.5899;636.5154
619;11;261.4261;277.5899;636.5154
619;12;261.4261;277.5899;636.5154
620;1;261.5063;277.6449;636.1953
620;2;261.5063;277.6449;636.1953
620;3;261.5063;277.6449;636.1953
620;4;261.5063;277.6449;636.1953
620;5;261.5063;277.6449;636.1953
620;6;261.5063;277.6449;636.1953
620;7;261.5063;277.6449;636.1953
620;8;261.5063;277.6449;636.1953
620;9;261.5063;277.6449;636.1953
620;10;261.5063;277.6449;636.1953
620;11;261.5063;277.6449;636.1953
620;12;261.5063;277.6449;636.1953
621;1;261.5867;277.7005;635.889
621;2;261.5867;277.7005;635.889
621;3;261.5867;277.7005;635.889
621;4;261.5867;277.7005;635.889
621;5;261.5867;277.7005;635.889
621;6;261.5867;277.7005;635.889
621;7;261.5867;277.7005;635.889
621;8;261.5867;277.7005;635.889
621;9;261.5867;277.7005;635.889
621;10;261.5867;277.7005;635.889
621;11;261.5867;277.7005;635.889
621;12;261.5867;277.7005;635.889
622;1;261.6665;277.7564;635.5974
622;2;261.6665;277.7564;635.5974
622;3;261.6665;277.7564;635.5974
622;4;261.6665;277.7564;635.5974
622;5;261.6665;277.7564;635.5974
622;6;261.6665;277.7564;635.5974
622;7;261.6665;277.7564;635.5974
622;8;261.6665;277.7564;635.5974
622;9;261.6665;277.7564;635.5974
622;10;261.6665;277.7564;635.5974
622;11;261.6665;277.7564;635.5974
622;12;261.6665;277.7564;635.5974
623;1;261.7451;277.8126;635.3214
623;2;261.7451;277.8126;635.3214
623;3;261.7451;277.8126;635.3214
623;4;261.7451;277.8126;635.3214
623;5;261.7451;277.8126;635.3214
623;6;261.7451;277.8126;635.3214
623;7;261.7451;277.8126;635.3214
623;8;261.7451;277.8126;635.3214
623;9;261.7451;277.8126;635.3214
623;10;261.7451;277.8126;635.3214
623;11;261.7451;277.8126;635.3214
623;12;261.7451;277.8126;635.3214
624;1;261.8219;277.8687;635.062
624;2;261.8219;277.8687;635.062
624;3;261.8219;277.8687;635.062
624;4;261.8219;277.8687;635.062
624;5;261.8219;277.8687;635.062
624;6;261.8219;277.8687;635.062
624;7;261.8219;277.8687;635.062
624;8;261.8219;277.8687;635.062
624;9;261.8219;277.8687;635.062
624;10;261.8219;277.8687;635.062
624;11;261.8219;277.8687;635.062
624;12;261.8219;277.8687;635.062
625;1;261.8963;277.9248;634.8201
625;2;261.8963;277.9248;634.8201
625;3;261.8963;277.9248;634.8201
625;4;261.8963;277.9248;634.8201
625;5;261.8963;277.9248;634.8201
625;6;261.8963;277.9248;634.8201
625;7;261.8963;277.9248;634.8201
625;8;261.8963;277.9248;634.8201
625;9;261.8963;277.9248;634.8201
625;10;261.8963;277.9248;634.8201
625;11;261.8963;277.9248;634.8201
625;12;261.8963;277.9248;634.8201
626;1;261.9675;277.9804;634.5967
626;2;261.9675;277.9804;634.5967
626;3;261.9675;277.9804;634.5967
626;4;261.9675;277.9804;634.5967
626;5;261.9675;277.9804;634.5967
626;6;261.9675;277.9804;634.5967
626;7;261.9675;277.9804;634.5967
626;8;261.9675;277.9804;634.5967
626;9;261.9675;277.9804;634.5967
626;10;261.9675;277.9804;634.5967
626;11;261.9675;277.9804;634.5967
626;12;261.9675;277.9804;634.5967
627;1;262.035;278.0356;634.3927
627;2;262.035;278.0356;634.3927
627;3;262.035;278.0356;634.3927
627;4;262.035;278.0356;634.3927
627;5;262.035;278.0356;634.3927
627;6;262.035;278.0356;634.3927
627;7;262.035;278.0356;634.3927
627;8;262.035;278.0356;634.3927
627;9;262.035;278.0356;634.3927
627;10;262.035;278.0356;634.3927
627;11;262.035;278.0356;634.3927
627;12;262.035;278.0356;634.3927
628;1;262.0981;278.0901;634.209
628;2;262.0981;278.0901;634.209
628;3;262.0981;278.0901;634.209
628;4;262.0981;278.0901;634.209
628;5;262.0981;278.0901;634.209
628;6;262.0981;278.0901;634.209
628;7;262.0981;278.0901;634.209
628;8;262.0981;278.0901;634.209
628;9;262.0981;278.0901;634.209
628;10;262.0981;278.0901;634.209
628;11;262.0981;278.0901;634.209
628;12;262.0981;278.0901;634.209
629;1;262.1562;278.1436;634.0466
629;2;262.1562;278.1436;634.0466
629;3;262.1562;278.1436;634.0466
629;4;262.1562;278.1436;634.0466
629;5;262.1562;278.1436;634.0466
629;6;262.1562;278.1436;634.0466
629;7;262.1562;278.1436;634.0466
629;8;262.1562;278.1436;634.0466
629;9;262.1562;278.1436;634.0466
629;10;262.1562;278.1436;634.0466
629;11;262.1562;278.1436;634.0466
629;12;262.1562;278.1436;634.0466
630;1;262.2086;278.1961;633.9066
630;2;262.2086;278.1961;633.9066
630;3;262.2086;278.1961;633.9066
630;4;262.2086;278.1961;633.9066
630;5;262.2086;278.1961;633.9066
630;6;262.2086;278.1961;633.9066
630;7;262.2086;278.1961;633.9066
630;8;262.2086;278.1961;633.9066
630;9;262.2086;278.1961;633.9066
630;10;262.2086;278.1961;633.9066
630;11;262.2086;278.1961;633.9066
630;12;262.2086;278.1961;633.9066
631;1;262.2548;278.2474;633.7896
631;2;262.2548;278.2474;633.7896
631;3;262.2548;278.2474;633.7896
631;4;262.2548;278.2474;633.7896
631;5;262.2548;278.2474;633.7896
631;6;262.2548;278.2474;633.7896
631;7;262.2548;278.2474;633.7896
631;8;262.2548;278.2474;633.7896
631;9;262.2548;278.2474;633.7896
631;10;262.2548;278.2474;633.7896
631;11;262.2548;278.2474;633.7896
631;12;262.2548;278.2474;633.7896
632;1;262.2941;278.2972;633.6967
632;2;262.2941;278.2972;633.6967
632;3;262.2941;278.2972;633.6967
632;4;262.2941;278.2972;633.6967
632;5;262.2941;278.2972;633.6967
632;6;262.2941;278.2972;633.6967
632;7;262.2941;278.2972;633.6967
632;8;262.2941;278.2972;633.6967
632;9;262.2941;278.2972;633.6967
632;10;262.2941;278.2972;633.6967
632;11;262.2941;278.2972;633.6967
632;12;262.2941;278.2972;633.6967
633;1;262.3259;278.3454;633.629
633;2;262.3259;278.3454;633.629
633;3;262.3259;278.3454;633.629
633;4;262.3259;278.3454;633.629
633;5;262.3259;278.3454;633.629
633;6;262.3259;278.3454;633.629
633;7;262.3259;278.3454;633.629
633;8;262.3259;278.3454;633.629
633;9;262.3259;278.3454;633.629
633;10;262.3259;278.3454;633.629
633;11;262.3259;278.3454;633.629
633;12;262.3259;278.3454;633.629
634;1;262.3505;278.3921;633.5869
634;2;262.3505;278.3921;633.5869
634;3;262.3505;278.3921;633.5869
634;4;262.3505;278.3921;633.5869
634;5;262.3505;278.3921;633.5869
634;6;262.3505;278.3921;633.5869
634;7;262.3505;278.3921;633.5869
634;8;262.3505;278.3921;633.5869
634;9;262.3505;278.3921;633.5869
634;10;262.3505;278.3921;633.5869
634;11;262.3505;278.3921;633.5869
634;12;262.3505;278.3921;633.5869
635;1;262.3682;278.4372;633.57
635;2;262.3682;278.4372;633.57
635;3;262.3682;278.4372;633.57
635;4;262.3682;278.4372;633.57
635;5;262.3682;278.4372;633.57
635;6;262.3682;278.4372;633.57
635;7;262.3682;278.4372;633.57
635;8;262.3682;278.4372;633.57
635;9;262.3682;278.4372;633.57
635;10;262.3682;278.4372;633.57
635;11;262.3682;278.4372;633.57
635;12;262.3682;278.4372;633.57
636;1;262.3793;278.4809;633.5775
636;2;262.3793;278.4809;633.5775
636;3;262.3793;278.4809;633.5775
636;4;262.3793;278.4809;633.5775
636;5;262.3793;278.4809;633.5775
636;6;262.3793;278.4809;633.5775
636;7;262.3793;278.4809;633.5775
636;8;262.3793;278.4809;633.5775
636;9;262.3793;278.4809;633.5775
636;10;262.3793;278.4809;633.5775
636;11;262.3793;278.4809;633.5775
636;12;262.3793;278.4809;633.5775
637;1;262.3841;278.5232;633.6084
637;2;262.3841;278.5232;633.6084
637;3;262.3841;278.5232;633.6084
637;4;262.3841;278.5232;633.6084
637;5;262.3841;278.5232;633.6084
637;6;262.3841;278.5232;633.6084
637;7;262.3841;278.5232;633.6084
